method,k,p,kp_inv_sqrt,rep,n_full,n_sample,rho,rho_tilde,time_fit_s,time_score_s,time_total_s,dataset
KNN,10,0.1,1.0,1,5000,500,0.7,0.9123892445800085,0.055666294996626675,0.0037811649963259697,0.06071883498225361,smtp
KNN,10,0.1,1.0,2,5000,500,0.74,0.9199212594816498,0.05862035590689629,0.0031857399735599756,0.06308157497551292,smtp
KNN,10,0.1,1.0,3,5000,500,0.74,0.8978167915049279,0.060201168060302734,0.0031162190716713667,0.06461219908669591,smtp
KNN,10,0.1,1.0,4,5000,500,0.74,0.9177556638591332,0.059377977973781526,0.005128683056682348,0.06588532298337668,smtp
KNN,10,0.1,1.0,5,5000,500,0.64,0.9131628245490688,0.06599295604974031,0.003915888024494052,0.0712981770047918,smtp
KNN,10,0.1,1.0,6,5000,500,0.78,0.9053326205301925,0.05557993100956082,0.0031173090683296323,0.05992775899358094,smtp
KNN,10,0.1,1.0,7,5000,500,0.72,0.9138540049860581,0.05662735807709396,0.0032812609570100904,0.06125688704196364,smtp
KNN,10,0.1,1.0,8,5000,500,0.78,0.9011717622745573,0.05712175904773176,0.0036490809870883822,0.06220559705980122,smtp
KNN,10,0.1,1.0,9,5000,500,0.74,0.9107731687080071,0.06282001198269427,0.0037404269678518176,0.0679404909024015,smtp
KNN,10,0.1,1.0,10,5000,500,0.7,0.9120761298807833,0.060500443913042545,0.0035402149660512805,0.06527891289442778,smtp
KNN,10,0.1,1.0,11,5000,500,0.8,0.8943197934801084,0.057502578012645245,0.0037523789796978235,0.0625345699954778,smtp
KNN,10,0.1,1.0,12,5000,500,0.68,0.9234164342017094,0.05815076897852123,0.0036790749290958047,0.06311112502589822,smtp
KNN,10,0.1,1.0,13,5000,500,0.72,0.908794608077414,0.05272119399160147,0.0029682948952540755,0.05692788492888212,smtp
KNN,10,0.1,1.0,14,5000,500,0.76,0.9034607721381682,0.05264755105599761,0.0038786210352554917,0.05791558604687452,smtp
KNN,10,0.1,1.0,15,5000,500,0.76,0.9123567265307535,0.05794671399053186,0.0034211360616609454,0.06274560105521232,smtp
KNN,10,0.1,1.0,16,5000,500,0.78,0.9176905854259176,0.05684603797271848,0.002481705043464899,0.06053533195517957,smtp
KNN,10,0.1,1.0,17,5000,500,0.68,0.8935112487075246,0.056715895887464285,0.003978280001319945,0.06229558598715812,smtp
KNN,10,0.1,1.0,18,5000,500,0.62,0.9011567308099471,0.054346504039131105,0.004036013036966324,0.05969795794226229,smtp
KNN,10,0.1,1.0,19,5000,500,0.8,0.9149697407794504,0.05728056805673987,0.004417785909026861,0.06291911005973816,smtp
KNN,10,0.1,1.0,20,5000,500,0.7,0.9001127501350756,0.057260524947196245,0.003532932954840362,0.06202774995472282,smtp
KNN,10,0.1,1.0,21,5000,500,0.72,0.9106747592478495,0.05728946498129517,0.0032918350771069527,0.06196951202582568,smtp
KNN,10,0.1,1.0,22,5000,500,0.8,0.9001823864872119,0.05881303106434643,0.0034216120839118958,0.06326891202479601,smtp
KNN,10,0.1,1.0,23,5000,500,0.72,0.9094922608036217,0.058043695986270905,0.0029725900385528803,0.06226944399531931,smtp
KNN,10,0.1,1.0,24,5000,500,0.82,0.9022143563707333,0.05646943498868495,0.0034674799535423517,0.06088123004883528,smtp
KNN,10,0.1,1.0,25,5000,500,0.82,0.9122168488383103,0.055006294045597315,0.003197774989530444,0.059286182979121804,smtp
KNN,10,0.1,1.0,26,5000,500,0.64,0.9048285930865113,0.0555285569280386,0.003425317001529038,0.06018995400518179,smtp
KNN,10,0.1,1.0,27,5000,500,0.82,0.918600941471562,0.056916796951554716,0.005029398947954178,0.0632345920894295,smtp
KNN,10,0.1,1.0,28,5000,500,0.76,0.9048889533799955,0.05198683706112206,0.0033594530541449785,0.05665519996546209,smtp
KNN,10,0.1,1.0,29,5000,500,0.82,0.9016208236504132,0.05570650694426149,0.004258885979652405,0.061199149931780994,smtp
KNN,10,0.2,0.7071067811865475,0,5000,1000,0.82,0.9332984530910267,0.05788171698804945,0.01000048196874559,0.06935823196545243,smtp
KNN,10,0.2,0.7071067811865475,1,5000,1000,0.82,0.9373078990921647,0.05652838293462992,0.005548986955545843,0.06351153994910419,smtp
KNN,10,0.2,0.7071067811865475,2,5000,1000,0.78,0.9393557170758825,0.060617687995545566,0.007284590043127537,0.06939194700680673,smtp
KNN,10,0.2,0.7071067811865475,3,5000,1000,0.76,0.9343308049043678,0.059061158914119005,0.005685035022906959,0.0661461289273575,smtp
KNN,10,0.2,0.7071067811865475,4,5000,1000,0.82,0.9370958143956403,0.058546993997879326,0.005832710070535541,0.06593126698862761,smtp
KNN,10,0.2,0.7071067811865475,5,5000,1000,0.82,0.9407425098317636,0.05958114005625248,0.006749777938239276,0.06779406999703497,smtp
KNN,10,0.2,0.7071067811865475,6,5000,1000,0.75,0.9382510119132358,0.05780302302446216,0.006569704972207546,0.06579186697490513,smtp
KNN,10,0.2,0.7071067811865475,7,5000,1000,0.79,0.9388072765075441,0.057853748090565205,0.0068248199531808496,0.06599442206788808,smtp
KNN,10,0.2,0.7071067811865475,8,5000,1000,0.78,0.9364202933111209,0.05778532801195979,0.006124990060925484,0.06576492893509567,smtp
KNN,10,0.2,0.7071067811865475,9,5000,1000,0.81,0.9409508528419469,0.05817917501553893,0.0056215920485556126,0.0652401139959693,smtp
KNN,10,0.2,0.7071067811865475,10,5000,1000,0.81,0.9393706646385069,0.05575714004226029,0.006487237988039851,0.0637043530587107,smtp
KNN,10,0.2,0.7071067811865475,11,5000,1000,0.78,0.9462299236155919,0.05847633595112711,0.00612162402831018,0.06616091204341501,smtp
KNN,10,0.2,0.7071067811865475,12,5000,1000,0.79,0.9406615689962281,0.05707401502877474,0.006153734982945025,0.06475683697499335,smtp
KNN,10,0.2,0.7071067811865475,13,5000,1000,0.79,0.9396595693588903,0.05325688107404858,0.006454810034483671,0.06116988998837769,smtp
KNN,10,0.2,0.7071067811865475,14,5000,1000,0.77,0.936543829075831,0.05262952798511833,0.0064284049440175295,0.06095743796322495,smtp
KNN,10,0.2,0.7071067811865475,15,5000,1000,0.81,0.9417101744200959,0.05503802199382335,0.009065259946510196,0.06532309402246028,smtp
KNN,10,0.2,0.7071067811865475,16,5000,1000,0.82,0.9455385042059,0.05265386798419058,0.007020586985163391,0.06114370096474886,smtp
KNN,10,0.2,0.7071067811865475,17,5000,1000,0.83,0.9414239631103777,0.05449189594946802,0.006782867945730686,0.06308748398441821,smtp
KNN,10,0.2,0.7071067811865475,18,5000,1000,0.77,0.9425473064139462,0.05490521795582026,0.007028917083516717,0.06343539198860526,smtp
KNN,10,0.2,0.7071067811865475,19,5000,1000,0.74,0.9356303062713299,0.05792687099892646,0.007189634954556823,0.06671346200164407,smtp
KNN,10,0.2,0.7071067811865475,20,5000,1000,0.76,0.9432229434261251,0.05935088498517871,0.005424440954811871,0.06629371596500278,smtp
KNN,10,0.2,0.7071067811865475,21,5000,1000,0.79,0.9442704384000465,0.0551691249711439,0.006633272976614535,0.06326576299034059,smtp
KNN,10,0.2,0.7071067811865475,22,5000,1000,0.79,0.9486455696314614,0.057080024969764054,0.0057198189897462726,0.06425207504071295,smtp
KNN,10,0.2,0.7071067811865475,23,5000,1000,0.79,0.9431400425171375,0.05711562593933195,0.0046123400097712874,0.06302440096624196,smtp
KNN,10,0.2,0.7071067811865475,24,5000,1000,0.77,0.945650078932201,0.05705135001335293,0.009080874035134912,0.06764544697944075,smtp
KNN,10,0.2,0.7071067811865475,25,5000,1000,0.79,0.9412416938448039,0.054521542973816395,0.007157640997320414,0.0632262040162459,smtp
KNN,10,0.2,0.7071067811865475,26,5000,1000,0.81,0.9401431100097313,0.05615903495345265,0.009588581044226885,0.06722799397539347,smtp
KNN,10,0.2,0.7071067811865475,27,5000,1000,0.75,0.9437200593817169,0.05233027704525739,0.006847003940492868,0.06075563910417259,smtp
KNN,10,0.2,0.7071067811865475,28,5000,1000,0.78,0.9418780246262146,0.05621534993406385,0.006454032030887902,0.06420101097319275,smtp
KNN,10,0.2,0.7071067811865475,29,5000,1000,0.79,0.9393892774795038,0.05682387202978134,0.004992175032384694,0.06291013001464307,smtp
KNN,15,0.05,1.1547005383792517,0,5000,250,0.68,0.8683743452692916,0.06682950805407017,0.001979297026991844,0.0700183711014688,smtp
KNN,15,0.05,1.1547005383792517,1,5000,250,0.76,0.8511592676615717,0.06821127294097096,0.002358094905503094,0.07212102599442005,smtp
KNN,15,0.05,1.1547005383792517,2,5000,250,0.68,0.8734314995926246,0.06968810700345784,0.0018150130053982139,0.07264096394646913,smtp
KNN,15,0.05,1.1547005383792517,3,5000,250,0.72,0.8753615664102528,0.06921067798975855,0.0023860299261286855,0.07281903200782835,smtp
KNN,15,0.05,1.1547005383792517,4,5000,250,0.8,0.8708549121083822,0.06694326794240624,0.0022202678956091404,0.07036796398460865,smtp
KNN,15,0.05,1.1547005383792517,5,5000,250,0.6,0.8477427617172545,0.0679679230088368,0.0024990750243887305,0.07165122195146978,smtp
KNN,15,0.05,1.1547005383792517,6,5000,250,0.76,0.8486851023331143,0.06790486699901521,0.0021027870243415236,0.0714514059945941,smtp
KNN,15,0.05,1.1547005383792517,7,5000,250,0.84,0.8559112375948145,0.06570714293047786,0.002461697906255722,0.06940242694690824,smtp
KNN,15,0.05,1.1547005383792517,8,5000,250,0.84,0.8725099808138952,0.06883014505729079,0.002324627945199609,0.07235944201238453,smtp
KNN,15,0.05,1.1547005383792517,9,5000,250,0.8,0.872088410707877,0.06922540790401399,0.0022609110455960035,0.0726594659499824,smtp
KNN,15,0.05,1.1547005383792517,10,5000,250,0.88,0.8681547439626142,0.0639723869971931,0.0033142699394375086,0.06864950596354902,smtp
KNN,15,0.05,1.1547005383792517,11,5000,250,0.8,0.8736026474966061,0.05992438702378422,0.0022741369903087616,0.06334786803927273,smtp
KNN,15,0.05,1.1547005383792517,12,5000,250,0.76,0.8364006197109416,0.06577639200259,0.0023428909480571747,0.06981750694103539,smtp
KNN,15,0.05,1.1547005383792517,13,5000,250,0.76,0.8808010915003864,0.06578025501221418,0.002306453068740666,0.06939134700223804,smtp
KNN,15,0.05,1.1547005383792517,14,5000,250,0.72,0.8864123441279121,0.0659854649566114,0.0023090579779818654,0.0697745680809021,smtp
KNN,15,0.05,1.1547005383792517,15,5000,250,0.72,0.8833301364782941,0.06320997001603246,0.002363526960834861,0.0671766638988629,smtp
KNN,15,0.05,1.1547005383792517,16,5000,250,0.8,0.8589105498564155,0.06753255100920796,0.002323932945728302,0.07146984501741827,smtp
KNN,15,0.05,1.1547005383792517,17,5000,250,0.6,0.8664182655112789,0.069592842948623,0.0020783619256690145,0.0732858789851889,smtp
KNN,15,0.05,1.1547005383792517,18,5000,250,0.8,0.8772518634897128,0.06238823710009456,0.002375829964876175,0.06613673991523683,smtp
KNN,15,0.05,1.1547005383792517,19,5000,250,0.76,0.8548534103142328,0.06571120000444353,0.0019887168891727924,0.06909121503122151,smtp
KNN,15,0.05,1.1547005383792517,20,5000,250,0.76,0.8814396261630085,0.06506696797441691,0.002291533979587257,0.06880850798916072,smtp
KNN,15,0.05,1.1547005383792517,21,5000,250,0.76,0.8654557784658035,0.06624595099128783,0.0021592939738184214,0.06971109798178077,smtp
KNN,15,0.05,1.1547005383792517,22,5000,250,0.76,0.8729936615878628,0.0672383060446009,0.002114568022079766,0.07053013006225228,smtp
KNN,15,0.05,1.1547005383792517,23,5000,250,0.8,0.8615190544224715,0.06502154609188437,0.0021407140884548426,0.06862060399726033,smtp
KNN,15,0.05,1.1547005383792517,24,5000,250,0.76,0.8420772306668758,0.0677588019752875,0.0023426200496032834,0.07161589991301298,smtp
KNN,15,0.05,1.1547005383792517,25,5000,250,0.76,0.838278252047675,0.06549229309894145,0.0022609500447288156,0.06906714104115963,smtp
KNN,15,0.05,1.1547005383792517,26,5000,250,0.8,0.8979428751379777,0.06584695901256055,0.0017246450297534466,0.06895969901233912,smtp
KNN,15,0.05,1.1547005383792517,27,5000,250,0.76,0.866524443373214,0.06596682500094175,0.0024332429748028517,0.06964960100594908,smtp
KNN,15,0.05,1.1547005383792517,28,5000,250,0.8,0.8438319194526568,0.06608288793358952,0.0022799259750172496,0.0695342180551961,smtp
KNN,15,0.05,1.1547005383792517,29,5000,250,0.64,0.8480267053543002,0.06744366406928748,0.0025820910232141614,0.0713547229534015,smtp
KNN,15,0.1,0.8164965809277261,0,5000,500,0.88,0.9093714747587093,0.06983239692635834,0.003936983994208276,0.07504859496839345,smtp
KNN,15,0.1,0.8164965809277261,1,5000,500,0.7920792079207921,0.9255804186003276,0.0692761919926852,0.004123159917071462,0.07464401901233941,smtp
KNN,15,0.1,0.8164965809277261,2,5000,500,0.76,0.894649427387459,0.06940936692990363,0.002985282917506993,0.07364576193504035,smtp
KNN,15,0.1,0.8164965809277261,3,5000,500,0.74,0.8967844423660449,0.07241007103584707,0.003810528083704412,0.07758017291780561,smtp
KNN,15,0.1,0.8164965809277261,4,5000,500,0.8,0.9140070888156091,0.07159593293908983,0.0054168939823284745,0.07822891604155302,smtp
KNN,15,0.1,0.8164965809277261,5,5000,500,0.76,0.9174587082340815,0.06915997003670782,0.0035786550724878907,0.07413163501769304,smtp
KNN,15,0.1,0.8164965809277261,6,5000,500,0.76,0.9032686319297197,0.0714604650856927,0.0038390429690480232,0.07732996204867959,smtp
KNN,15,0.1,0.8164965809277261,7,5000,500,0.78,0.9206929483179119,0.06511418905574828,0.005343865021131933,0.07180724304635078,smtp
KNN,15,0.1,0.8164965809277261,8,5000,500,0.8,0.9090987462175686,0.07033370400313288,0.003582041012123227,0.07520231395028532,smtp
KNN,15,0.1,0.8164965809277261,9,5000,500,0.82,0.9118103611435584,0.0649688100675121,0.0038736810674890876,0.07015204196795821,smtp
KNN,15,0.1,0.8164965809277261,10,5000,500,0.78,0.9080124358957224,0.0698472149670124,0.004069132963195443,0.07536572893150151,smtp
KNN,15,0.1,0.8164965809277261,11,5000,500,0.8,0.8962199855563137,0.06684024899732322,0.004158549010753632,0.0725390809820965,smtp
KNN,15,0.1,0.8164965809277261,12,5000,500,0.78,0.9212607131377974,0.07114335801452398,0.0048644570633769035,0.07733273098710924,smtp
KNN,15,0.1,0.8164965809277261,13,5000,500,0.76,0.9042304726541428,0.06528438196983188,0.0033744950778782368,0.06999229895882308,smtp
KNN,15,0.1,0.8164965809277261,14,5000,500,0.72,0.901011342906619,0.07163901790045202,0.005806861096061766,0.07886252598837018,smtp
KNN,15,0.1,0.8164965809277261,15,5000,500,0.86,0.9125481547099863,0.0709216520190239,0.003058315021917224,0.07520463201217353,smtp
KNN,15,0.1,0.8164965809277261,16,5000,500,0.84,0.9160437919360356,0.07046772795729339,0.003785574925132096,0.07553133100736886,smtp
KNN,15,0.1,0.8164965809277261,17,5000,500,0.8,0.9100772174622541,0.06716685800347477,0.0038977540098130703,0.07230184006039053,smtp
KNN,15,0.1,0.8164965809277261,18,5000,500,0.72,0.8981271491647381,0.06780433095991611,0.004133313079364598,0.07334099907893687,smtp
KNN,15,0.1,0.8164965809277261,19,5000,500,0.86,0.9177758137688028,0.06816510495264083,0.005797372083179653,0.07541764993220568,smtp
KNN,15,0.1,0.8164965809277261,20,5000,500,0.76,0.8998171191807602,0.07185571896843612,0.002978262025862932,0.07579114101827145,smtp
KNN,15,0.1,0.8164965809277261,21,5000,500,0.82,0.9019347804356556,0.06858626997563988,0.005186798982322216,0.07505930704064667,smtp
KNN,15,0.1,0.8164965809277261,22,5000,500,0.82,0.9094493571992103,0.06517323991283774,0.00426774297375232,0.07081695692613721,smtp
KNN,15,0.1,0.8164965809277261,23,5000,500,0.78,0.9135496384780304,0.06625147198792547,0.003776745987124741,0.07130058098118752,smtp
KNN,15,0.1,0.8164965809277261,24,5000,500,0.84,0.9054066504920661,0.0691448220750317,0.004261141060851514,0.0746718990849331,smtp
KNN,15,0.1,0.8164965809277261,25,5000,500,0.84,0.9215950454555762,0.0674542470369488,0.004282813984900713,0.07316430495120585,smtp
KNN,15,0.1,0.8164965809277261,26,5000,500,0.74,0.9060708842148075,0.07407187903299928,0.004549284931272268,0.08073690498713404,smtp
KNN,15,0.1,0.8164965809277261,27,5000,500,0.8,0.9145013929662669,0.07490667700767517,0.005646237055771053,0.08191057096701115,smtp
KNN,15,0.1,0.8164965809277261,28,5000,500,0.82,0.9076927633250912,0.07281708193477243,0.004557837033644319,0.07878942205570638,smtp
KNN,15,0.1,0.8164965809277261,29,5000,500,0.88,0.8961129375994189,0.07245461503043771,0.004016773891635239,0.07849405205342919,smtp
KNN,15,0.2,0.5773502691896258,0,5000,1000,0.83,0.9379148781409633,0.07540329697076231,0.011728771962225437,0.08884045097511262,smtp
KNN,15,0.2,0.5773502691896258,1,5000,1000,0.84,0.9416112178307293,0.0879840049892664,0.008412358001805842,0.1043298039585352,smtp
KNN,15,0.2,0.5773502691896258,2,5000,1000,0.85,0.9405867000705481,0.08194077806547284,0.007977184024639428,0.09237536496948451,smtp
KNN,15,0.2,0.5773502691896258,3,5000,1000,0.82,0.9400587681465279,0.07185933797154576,0.006625660927966237,0.08049160102382302,smtp
KNN,15,0.2,0.5773502691896258,4,5000,1000,0.83,0.9443610715144855,0.0744605790823698,0.007682865019887686,0.08372402202803642,smtp
KNN,15,0.2,0.5773502691896258,5,5000,1000,0.83,0.944791388350718,0.09633134701289237,0.008334830985404551,0.10630636801943183,smtp
KNN,15,0.2,0.5773502691896258,6,5000,1000,0.83,0.9427182238444131,0.06813004007562995,0.007913702982477844,0.07805994304362684,smtp
KNN,15,0.2,0.5773502691896258,7,5000,1000,0.85,0.9412713411096723,0.07127467298414558,0.007756089908070862,0.08052665402647108,smtp
KNN,15,0.2,0.5773502691896258,8,5000,1000,0.84,0.9362585744183796,0.07226215198170394,0.007080330979079008,0.08132449688855559,smtp
KNN,15,0.2,0.5773502691896258,9,5000,1000,0.81,0.9414706398132962,0.06998898601159453,0.008310692035593092,0.07979872997384518,smtp
KNN,15,0.2,0.5773502691896258,10,5000,1000,0.84,0.9419702947881082,0.07017639803234488,0.007937162998132408,0.07973389199469239,smtp
KNN,15,0.2,0.5773502691896258,11,5000,1000,0.85,0.9467672312271437,0.06865294999442995,0.0064032189548015594,0.07644084503408521,smtp
KNN,15,0.2,0.5773502691896258,12,5000,1000,0.78,0.9413575283944685,0.06691840698476881,0.008071935968473554,0.07658860203810036,smtp
KNN,15,0.2,0.5773502691896258,13,5000,1000,0.82,0.9435440415675458,0.06769308005459607,0.007295303046703339,0.07688909396529198,smtp
KNN,15,0.2,0.5773502691896258,14,5000,1000,0.83,0.9415218408553322,0.0676665100036189,0.00830464402679354,0.07735439098905772,smtp
KNN,15,0.2,0.5773502691896258,15,5000,1000,0.87,0.9463977531966111,0.0701326479902491,0.011050994973629713,0.08266338205430657,smtp
KNN,15,0.2,0.5773502691896258,16,5000,1000,0.85,0.9451617342650263,0.07069268694613129,0.00932560209184885,0.08154488902073354,smtp
KNN,15,0.2,0.5773502691896258,17,5000,1000,0.84,0.9463269089200249,0.06933602900244296,0.008514264016412199,0.07943546795286238,smtp
KNN,15,0.2,0.5773502691896258,18,5000,1000,0.77,0.9399649118978645,0.0702605479164049,0.0071886839577928185,0.0789980540284887,smtp
KNN,15,0.2,0.5773502691896258,19,5000,1000,0.8,0.9413847265924374,0.06995536491740495,0.00790455099195242,0.07997865497600287,smtp
KNN,15,0.2,0.5773502691896258,20,5000,1000,0.82,0.9448279262210837,0.06862845807336271,0.006340021966025233,0.07685081195086241,smtp
KNN,15,0.2,0.5773502691896258,21,5000,1000,0.85,0.9494008526591841,0.07071280991658568,0.008134962990880013,0.08061211602762341,smtp
KNN,15,0.2,0.5773502691896258,22,5000,1000,0.84,0.9459909404035034,0.07125714095309377,0.007422436960041523,0.08017123898025602,smtp
KNN,15,0.2,0.5773502691896258,23,5000,1000,0.86,0.94701146390422,0.07093269098550081,0.007797175901941955,0.08030623698141426,smtp
KNN,15,0.2,0.5773502691896258,24,5000,1000,0.85,0.9558117152555217,0.06539142003748566,0.011999441077932715,0.07891066290903836,smtp
KNN,15,0.2,0.5773502691896258,25,5000,1000,0.86,0.9463950271583581,0.07068340899422765,0.008457369054667652,0.08070668100845069,smtp
KNN,15,0.2,0.5773502691896258,26,5000,1000,0.82,0.9409223747062675,0.07011728908400983,0.011288224020972848,0.08289507601875812,smtp
KNN,15,0.2,0.5773502691896258,27,5000,1000,0.81,0.9467195238053916,0.0660198979312554,0.007985444040969014,0.07521284301765263,smtp
KNN,15,0.2,0.5773502691896258,28,5000,1000,0.81,0.9438269517046937,0.06580445799045265,0.006687514018267393,0.07442226598504931,smtp
KNN,15,0.2,0.5773502691896258,29,5000,1000,0.83,0.9464216818671436,0.06917991396039724,0.006486749975010753,0.07690598699264228,smtp
